0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Neutral,Neutral,Wet,Clear,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,None,Strong,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,Average,ACEFK,PartInhibit,Strong,Moderate,C,SVR,SVR,SVR,LowMtsHighPl,Steep,Average,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,NegToPos,QStationary,AllElse,Westerly,WidespdDnsl
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Strong,None,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Aug20_Sep15,D,CThruK,PartInhibit,MoreThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,None,Moderate,Strong,D,XNIL,SVR,SVR,LowEvrywhere,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,DryMMoistL,DryLine,PosToNeg,None,NWQuad,Westerly,SEQuad
Down,Neutral,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,PC,Clear,PC,Clear,None,Weak,Other,Weak,None,Weak,None,LittleChange,LittleChange,Negative,Decreasing,SIG,Jun15_Jul1,B,AB,None,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,Average,LessUnstable,B,PartInhibit,Moderate,Moderate,B,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,MoistMDryL,E_W_S,NegToPos,None,NWQuad,LVorOther,DenvCyclone
WeakUp,Neutral,Down,Neutral,Neutral,VeryWet,Wet,VeryWet,Wet,PC,Clear,Clear,Clear,None,Weak,Other,Weak,Weak,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Neutral,Average,MoreUnstable,B,Stifling,Moderate,Slight,B,SVR,SVR,SVR,LowMtsHighPl,Steep,Average,CloseToDryAd,OtherRapid,DryMMoistL,DenvCyclone,NegToPos,Other,AllElse,Westerly,DenvCyclone
WeakUp,Neutral,Down,Down,Down,VeryWet,Neutral,Wet,Wet,PC,Cloudy,Cloudy,PC,None,None,Westerly,None,Weak,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,XNIL,Jul16_Aug10,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Unfavorable,None,I,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,CloseToDryAd,StrongFront,Other,E_W_S,PosToNeg,QStationary,SWQuad,Westerly,E_NE
StrongUp,Neutral,StrongUp,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,None,None,Other,None,Strong,Strong,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,May15_Jun14,E,CThruK,None,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,Moderate,E,XNIL,XNIL,XNIL,LowMtsHighPl,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,None,LittleChange,None,SWQuad,LVorOther,E_NE
Neutral,Down,Down,Down,Down,Neutral,Neutral,Neutral,Dry,PC,Clear,Clear,Clear,None,None,Other,None,None,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,Unfavorable,None,J,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
WeakUp,StronUp,Down,StrongUp,StrongUp,Neutral,Dry,Wet,VeryWet,PC,PC,PC,Cloudy,Strong,Strong,StrongWest,Strong,Strong,Strong,Marked,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jun15_Jul1,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,D,TotalInhibit,Weak,None,D,XNIL,SVR,SVR,LowMtsHighPl,CloseToDryAd,Average,CloseToDryAd,StrongFront,Other,Other,NegToPos,None,SWQuad,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,Dry,Neutral,Wet,PC,PC,PC,PC,None,None,Other,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N5GtLIGt_8,Neutral,Average,LessUnstable,GJ,Stifling,Weak,None,G,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,DryLine,PosToNeg,None,SWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Wet,Wet,Wet,Wet,Cloudy,Cloudy,Cloudy,Cloudy,Weak,Weak,StrongWest,Weak,None,Strong,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jul2_Jul15,G,CThruK,PartInhibit,Average,Average,G,N5GtLIGt_8,Stability,Average,MoreUnstable,GJ,None,Weak,Moderate,G,SIG,SIG,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,OtherRapid,MoistMDryL,None,LittleChange,None,NWQuad,LVorOther,WidespdDnsl
Down,Down,Down,Down,Down,Neutral,Neutral,Neutral,Wet,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Weak,None,None,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Aug11_Aug20,B,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,Average,Average,B,Stifling,Weak,None,B,XNIL,XNIL,SVR,HighEvrywher,Stable,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,Other,LittleChange,Other,NWQuad,LVorOther,DenvCyclone
Down,Neutral,Down,Down,Down,Neutral,VeryWet,VeryWet,VeryWet,Cloudy,PC,Cloudy,Cloudy,Weak,Strong,DCVZFavor,None,None,None,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,I,CThruK,Stifling,Average,Average,ABI,N1GtLIGt_4,Instability,MoreUnstable,Average,HI,Stifling,Weak,None,I,XNIL,XNIL,SIG,LowSHighN,CloseToDryAd,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,SigPositive,Moving,AllElse,LVorOther,SEQuad
Down,Neutral,Down,Down,Down,Wet,Dry,VeryWet,Wet,Cloudy,Clear,PC,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,A,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,None,A,SIG,SIG,SIG,LowSHighN,Steep,Average,Steep,MarkedUpper,Other,DenvCyclone,NegToPos,Other,SWQuad,Westerly,DenvCyclone
Down,StronUp,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,PC,Cloudy,Cloudy,PC,None,None,StrongWest,None,None,None,None,IncCapDecIns,Increasing,StrongPos,Increasing,XNIL,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,LIGt0,Neutral,LessUnstable,Average,B,None,Weak,Slight,B,SVR,SVR,SVR,LowAtStation,ModerateOrLe,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,PosToNeg,Moving,SWQuad,LVorOther,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Dry,Clear,Clear,Clear,Clear,Weak,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,Neutral,LittleChange,SVR,May15_Jun14,J,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,None,Strong,Strong,J,XNIL,XNIL,SVR,LowAtStation,Stable,Dry,ModerateOrLe,NoMajor,MoistMDryL,DryLine,LittleChange,None,LV,LVorOther,LV
WeakUp,Neutral,Down,WeakUp,WeakUp,VeryWet,Wet,Wet,Wet,PC,Clear,Clear,PC,Strong,Strong,Westerly,Strong,Weak,Strong,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Jun15_Jul1,F,CThruK,PartInhibit,Average,Average,F,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Strong,Strong,F,SIG,SIG,SVR,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,Other,SigNegative,None,AllElse,Westerly,E_NE
Down,Down,WeakUp,Down,Down,Dry,Wet,VeryWet,Wet,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Weak,Strong,None,Marked,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Aug11_Aug20,J,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,None,Moderate,Strong,J,XNIL,XNIL,SVR,LowAtStation,ModerateOrLe,Dry,ModerateOrLe,NoMajor,Other,DenvCyclone,NegToPos,None,LV,LVorOther,LV
Neutral,StronUp,StrongUp,StrongUp,StrongUp,Dry,Neutral,Dry,Dry,Clear,PC,Clear,Clear,Strong,Strong,Other,None,Weak,None,None,LittleChange,LittleChange,WeakPos,Increasing,SVR,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Moderate,J,SVR,SVR,SVR,LowAtStation,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,Other,LV,LVorOther,LV
Neutral,Neutral,Down,Neutral,Neutral,Neutral,VeryWet,VeryWet,Neutral,PC,Clear,PC,PC,None,None,DCVZFavor,None,Weak,Strong,None,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,May15_Jun14,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,Stifling,Moderate,Slight,K,XNIL,XNIL,XNIL,LowNHighS,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,MoistMDryL,MovingFtorOt,SigNegative,None,AllElse,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Dry,Clear,Clear,Clear,Clear,None,None,Other,None,None,None,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Stability,Average,LessUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,XNIL,LowAtStation,Steep,Average,ModerateOrLe,NoMajor,DryMMoistL,DryLine,SigNegative,None,LV,LVorOther,E_NE
StrongUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,Neutral,Wet,Wet,PC,PC,PC,PC,Strong,Strong,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,H,CThruK,Stifling,Average,Average,H,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Strong,Moderate,H,SIG,SIG,SIG,LowMtsHighPl,ModerateOrLe,VeryMoist,Steep,NoMajor,Other,MovingFtorOt,SigPositive,None,NWQuad,Westerly,E_NE
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Neutral,Neutral,Dry,Wet,Cloudy,PC,Cloudy,Cloudy,Weak,Strong,Westerly,Weak,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,B,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,B,None,Strong,Strong,B,SIG,SIG,SIG,Other,Stable,Average,Steep,NoMajor,Other,None,LittleChange,Other,LV,LVorOther,DenvCyclone
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Dry,VeryWet,Dry,Dry,Clear,PC,PC,PC,Weak,Strong,StrongWest,Weak,None,Weak,Some,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul2_Jul15,J,CThruK,None,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,TotalInhibit,Moderate,None,J,SIG,SIG,SVR,LowMtsHighPl,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Dry,Clear,Cloudy,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,Jul2_Jul15,J,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,GJ,None,Moderate,Moderate,J,SIG,SIG,SIG,LowSHighN,Steep,Dry,ModerateOrLe,NoMajor,Other,DryLine,NegToPos,QStationary,LV,LVorOther,LV
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Cloudy,PC,Cloudy,Cloudy,None,None,Other,None,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Decreasing,XNIL,May15_Jun14,D,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,LILt_8,Instability,MoreUnstable,Average,D,Stifling,Weak,None,D,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Average,Steep,MarkedUpper,DryMMoistL,E_W_S,NegToPos,None,NWQuad,LVorOther,WidespdDnsl
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Wet,Neutral,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Other,Weak,None,None,None,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug20_Sep15,A,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Moderate,None,A,XNIL,XNIL,SVR,HighEvrywher,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,DenvCyclone,NegToPos,Other,SWQuad,Westerly,DenvCyclone
Neutral,Down,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Cloudy,Cloudy,Cloudy,PC,Weak,Strong,DCVZFavor,Strong,None,Strong,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Jul16_Aug10,F,CThruK,Stifling,MoreThanAve,LessThanAve,F,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Unfavorable,None,F,SIG,SIG,SIG,HighEvrywher,Stable,VeryMoist,ModerateOrLe,NoMajor,Other,E_W_N,LittleChange,None,AllElse,Westerly,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Wet,VeryWet,VeryWet,PC,PC,Clear,Clear,None,None,StrongWest,None,Strong,Weak,None,LittleChange,LittleChange,Neutral,LittleChange,XNIL,Aug20_Sep15,H,CThruK,Stifling,Average,Average,H,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,HI,Stifling,Weak,Slight,H,XNIL,XNIL,XNIL,Other,ModerateOrLe,VeryMoist,Steep,MarkedUpper,Other,None,PosToNeg,Moving,NWQuad,LVorOther,SEQuad
Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,Clear,PC,PC,Weak,Weak,Other,None,Strong,Weak,None,LittleChange,LittleChange,Negative,Decreasing,SIG,Aug11_Aug20,G,CThruK,PartInhibit,Average,Average,G,LILt_8,Stability,Average,LessUnstable,GJ,Stifling,Moderate,Moderate,G,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,MoistMDryL,Other,LittleChange,None,AllElse,Westerly,LongAnticyc
WeakUp,WeakUp,StrongUp,StrongUp,StrongUp,Neutral,Neutral,Neutral,Wet,PC,Clear,PC,PC,Strong,Strong,Westerly,Weak,Weak,Weak,Marked,IncCapDecIns,Increasing,WeakPos,LittleChange,SVR,Jul16_Aug10,J,CThruK,Stifling,Average,Average,CDEJ,N1GtLIGt_4,Stability,Average,LessUnstable,GJ,PartInhibit,Strong,Strong,J,SIG,SIG,SVR,LowMtsHighPl,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,SEQuad
Neutral,StronUp,StrongUp,StrongUp,StrongUp,Neutral,Dry,Dry,Wet,Clear,Clear,Clear,Clear,Strong,Strong,Other,None,None,None,Some,IncCapDecIns,Increasing,Negative,Decreasing,SVR,Aug20_Sep15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Instability,Average,LessUnstable,GJ,TotalInhibit,Weak,None,G,XNIL,XNIL,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,NoMajor,Other,DryLine,PosToNeg,None,LV,Westerly,WidespdDnsl
Neutral,Down,Down,Down,Down,Neutral,Neutral,Neutral,Dry,Clear,Clear,Clear,Clear,Strong,Strong,Other,Weak,Weak,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul2_Jul15,E,CThruK,PartInhibit,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,E,SIG,SIG,SIG,LowNHighS,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,DenvCyclone,LittleChange,None,NWQuad,Westerly,WidespdDnsl
StrongUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,VeryWet,Dry,Neutral,PC,Cloudy,PC,Cloudy,Strong,Strong,Westerly,Strong,Strong,Strong,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Jul16_Aug10,K,CThruK,None,LessThanAve,LessThanAve,K,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Strong,K,XNIL,XNIL,SIG,LowAtStation,Steep,Average,CloseToDryAd,MarkedUpper,DryMMoistL,MovingFtorOt,SigNegative,Moving,AllElse,LVorOther,WidespdDnsl
Down,Down,Neutral,Neutral,Neutral,Wet,Wet,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Weak,None,Strong,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SVR,Jun15_Jul1,J,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,GJ,PartInhibit,Moderate,None,J,SVR,SVR,SVR,LowNHighS,Steep,Dry,Steep,NoMajor,Other,DryLine,LittleChange,None,LV,LVorOther,LV
StrongUp,Down,Neutral,Neutral,Neutral,Wet,Dry,Dry,Neutral,PC,Clear,PC,PC,None,Weak,StrongWest,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,K,CThruK,Stifling,MoreThanAve,MoreThanAve,K,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,None,Moderate,Moderate,K,XNIL,XNIL,SIG,Other,Steep,Average,ModerateOrLe,StrongFront,DryMMoistL,None,PosToNeg,Moving,LV,Westerly,LongAnticyc
Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Jul16_Aug10,C,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Weak,None,C,XNIL,XNIL,SIG,LowAtStation,ModerateOrLe,Average,Steep,NoMajor,Other,E_W_N,SigPositive,None,AllElse,Westerly,WidespdDnsl
Neutral,StronUp,StrongUp,StrongUp,StrongUp,Neutral,Wet,Wet,Neutral,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,None,Weak,Strong,Marked,LittleChange,LittleChange,StrongPos,Increasing,XNIL,Jul2_Jul15,G,CThruK,PartInhibit,Average,LessThanAve,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,None,Strong,Strong,G,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,StrongFront,MoistMDryL,DryLine,PosToNeg,Moving,SWQuad,Westerly,LongAnticyc
Neutral,Down,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Neutral,Clear,PC,Clear,Clear,Strong,Strong,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,WeakPos,Increasing,SVR,Jul16_Aug10,B,AB,Stifling,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,None,Moderate,Moderate,B,SIG,SIG,SVR,LowSHighN,Steep,VeryMoist,CloseToDryAd,OtherRapid,MoistMDryL,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Down,StronUp,Down,Neutral,Neutral,Wet,Neutral,Wet,Wet,Clear,Clear,Clear,PC,Weak,Strong,DCVZFavor,Weak,None,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug11_Aug20,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,GJ,PartInhibit,Weak,None,G,XNIL,XNIL,SIG,Other,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,MoistMDryL,Other,LittleChange,None,LV,LVorOther,LV
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,PC,PC,Strong,Strong,Other,None,None,None,None,IncCapDecIns,Increasing,Neutral,Decreasing,SIG,May15_Jun14,K,CThruK,PartInhibit,LessThanAve,Average,K,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,K,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,StrongFront,Other,Other,SigPositive,None,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,StrongUp,StrongUp,StrongUp,Dry,Dry,VeryWet,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,DCVZFavor,Strong,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,May15_Jun14,A,AB,PartInhibit,LessThanAve,MoreThanAve,ABI,LILt_8,Neutral,Average,LessUnstable,ACEFK,PartInhibit,Moderate,Strong,A,SIG,SIG,SIG,HighEvrywher,Steep,Average,Steep,OtherRapid,Other,None,PosToNeg,None,SWQuad,Westerly,E_NE
WeakUp,WeakUp,Down,WeakUp,WeakUp,Neutral,Neutral,Wet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Weak,None,Strong,Marked,LittleChange,LittleChange,StrongPos,Increasing,SVR,Jun15_Jul1,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Moderate,Slight,E,XNIL,XNIL,SVR,LowMtsHighPl,CloseToDryAd,Dry,ModerateOrLe,OtherRapid,MoistMDryL,None,LittleChange,None,SWQuad,LVorOther,LV
StrongUp,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Wet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Weak,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Aug20_Sep15,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Weak,None,K,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Average,ModerateOrLe,StrongFront,Other,MovingFtorOt,SigPositive,Other,AllElse,Westerly,WidespdDnsl
StrongUp,Neutral,Neutral,WeakUp,WeakUp,Dry,Neutral,Dry,Dry,PC,Clear,Cloudy,PC,Strong,Strong,DCVZFavor,Weak,None,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,XNIL,May15_Jun14,F,CThruK,PartInhibit,Average,Average,F,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,None,F,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,OtherRapid,Other,None,LittleChange,None,AllElse,LVorOther,LV
StrongUp,Down,Neutral,StrongUp,StrongUp,Neutral,Wet,Wet,VeryWet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Strong,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,D,CThruK,PartInhibit,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,D,Stifling,Weak,Slight,D,XNIL,XNIL,XNIL,LowSHighN,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigNegative,QStationary,NWQuad,Westerly,LongAnticyc
Neutral,Down,Down,Down,Down,Dry,Dry,Wet,Wet,PC,Clear,Cloudy,Cloudy,Strong,Strong,DCVZFavor,Strong,Weak,Strong,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Jul16_Aug10,A,AB,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Stability,Average,MoreUnstable,ACEFK,PartInhibit,Moderate,Strong,A,SVR,SVR,SVR,Other,Stable,Average,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,SigNegative,Moving,SWQuad,Westerly,SEQuad
StrongUp,Neutral,StrongUp,Neutral,Neutral,Dry,Neutral,Wet,Wet,PC,Clear,Clear,PC,Strong,Strong,StrongWest,Strong,None,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul16_Aug10,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,GJ,Stifling,Strong,Slight,J,XNIL,XNIL,SIG,LowMtsHighPl,Steep,Average,CloseToDryAd,NoMajor,DryMMoistL,DenvCyclone,LittleChange,None,LV,LVorOther,SEQuad
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Wet,Neutral,Neutral,PC,PC,PC,PC,Weak,Weak,DCVZFavor,None,None,Weak,None,LittleChange,LittleChange,WeakPos,Increasing,SIG,Jun15_Jul1,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,N5GtLIGt_8,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Moderate,None,K,XNIL,XNIL,SIG,Other,CloseToDryAd,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,QStationary,NWQuad,LVorOther,LongAnticyc
Down,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,Clear,Cloudy,Clear,Clear,Strong,Strong,Other,None,None,None,None,LittleChange,LittleChange,WeakPos,LittleChange,SVR,Jul16_Aug10,F,CThruK,PartInhibit,Average,Average,F,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,None,Strong,Strong,F,XNIL,XNIL,SVR,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,E_W_N,SigNegative,Other,AllElse,LVorOther,LV
