0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
Neutral,Down,Neutral,Neutral,Neutral,Dry,VeryWet,Wet,Wet,Clear,Cloudy,Clear,Clear,Strong,Strong,StrongWest,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,Negative,LittleChange,SVR,Jul2_Jul15,K,CThruK,Stifling,MoreThanAve,LessThanAve,K,N5GtLIGt_8,Instability,Average,LessUnstable,ACEFK,PartInhibit,Weak,None,K,XNIL,XNIL,SVR,LowNHighS,Steep,Average,Steep,MarkedUpper,Other,None,SigPositive,QStationary,AllElse,Westerly,DenvCyclone
Neutral,Neutral,StrongUp,WeakUp,WeakUp,Dry,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,Westerly,Strong,None,Weak,Marked,LittleChange,LittleChange,StrongPos,Increasing,SIG,Jul2_Jul15,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Slight,E,SIG,SIG,SIG,HighEvrywher,Steep,Average,Steep,OtherRapid,MoistMDryL,DryLine,LittleChange,QStationary,LV,Westerly,WidespdDnsl
Neutral,Down,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,Cloudy,PC,PC,None,None,Other,None,Weak,Weak,None,IncCapDecIns,Increasing,Negative,LittleChange,XNIL,Jul16_Aug10,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,GJ,PartInhibit,Weak,None,J,XNIL,XNIL,XNIL,LowMtsHighPl,CloseToDryAd,Average,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,LittleChange,None,LV,LVorOther,LV
Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,None,DecCapIncIns,Decreasing,WeakPos,LittleChange,SVR,Jul16_Aug10,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,LIGt0,Instability,Average,LessUnstable,B,Stifling,Weak,None,B,XNIL,XNIL,SVR,Other,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,Other,DenvCyclone,LittleChange,None,SWQuad,LVorOther,E_NE
Neutral,Down,Neutral,Down,Down,Neutral,VeryWet,Neutral,Wet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Strong,None,Strong,Some,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,May15_Jun14,A,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,None,A,SVR,SVR,SVR,LowNHighS,Steep,Average,ModerateOrLe,MarkedUpper,Other,DenvCyclone,PosToNeg,QStationary,SWQuad,Westerly,DenvCyclone
Neutral,Down,WeakUp,Down,Down,Dry,Neutral,VeryWet,Wet,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,MoreThanAve,K,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,PartInhibit,Unfavorable,Slight,K,XNIL,XNIL,SIG,Other,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,Other,None,NegToPos,None,AllElse,Westerly,WidespdDnsl
Neutral,Neutral,WeakUp,WeakUp,WeakUp,VeryWet,VeryWet,VeryWet,VeryWet,PC,Cloudy,Cloudy,Cloudy,None,None,DCVZFavor,None,None,None,None,LittleChange,LittleChange,WeakPos,Increasing,XNIL,Jul16_Aug10,K,CThruK,PartInhibit,Average,Average,K,N5GtLIGt_8,Stability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Moderate,Strong,K,SVR,SVR,SVR,LowAtStation,Stable,Average,ModerateOrLe,StrongFront,DryMMoistL,MovingFtorOt,PosToNeg,QStationary,LV,Westerly,SEQuad
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Wet,Wet,Wet,PC,Cloudy,PC,PC,None,Weak,DCVZFavor,None,Strong,Strong,Some,DecCapIncIns,Decreasing,WeakPos,Increasing,XNIL,Jun15_Jul1,I,CThruK,None,Average,Average,ABI,LILt_8,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Moderate,I,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,StrongFront,DryMMoistL,E_W_N,SigNegative,QStationary,NWQuad,Westerly,E_NE
Neutral,Down,Down,Down,Down,Dry,VeryWet,Wet,Dry,Clear,PC,Clear,Clear,Strong,Strong,Westerly,Strong,None,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,SIG,May15_Jun14,A,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Neutral,Average,Average,ACEFK,Stifling,Weak,None,A,SIG,XNIL,SIG,LowAtStation,Stable,Dry,Steep,MarkedUpper,DryMMoistL,MovingFtorOt,NegToPos,Other,SWQuad,Westerly,DenvCyclone
WeakUp,Down,Neutral,Down,Down,Wet,Neutral,Neutral,Dry,PC,Cloudy,Cloudy,PC,Weak,Strong,Other,None,Weak,Strong,Some,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jun15_Jul1,I,CThruK,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,MoreUnstable,Average,HI,None,Weak,Slight,I,SIG,SIG,SIG,LowSHighN,Stable,Average,ModerateOrLe,NoMajor,DryMMoistL,None,PosToNeg,QStationary,SWQuad,Westerly,DenvCyclone
Neutral,Neutral,StrongUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,Strong,Strong,Other,Strong,Weak,Weak,None,LittleChange,LittleChange,Neutral,LittleChange,SIG,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,None,Unfavorable,None,B,XNIL,XNIL,SIG,LowMtsHighPl,Stable,Dry,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,Other,NWQuad,LVorOther,DenvCyclone
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Dry,Neutral,Neutral,Neutral,PC,PC,PC,PC,None,None,DCVZFavor,None,Weak,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,XNIL,May15_Jun14,J,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,Average,Average,GJ,None,Unfavorable,None,J,XNIL,SIG,SIG,LowMtsHighPl,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,NegToPos,QStationary,LV,LVorOther,SEQuad
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Neutral,Wet,VeryWet,PC,Clear,Clear,Clear,Strong,Strong,Westerly,Weak,None,Weak,Some,LittleChange,LittleChange,StrongPos,LittleChange,SVR,Jul16_Aug10,F,CThruK,PartInhibit,LessThanAve,LessThanAve,F,N5GtLIGt_8,Stability,Average,Average,ACEFK,None,Unfavorable,Slight,F,XNIL,XNIL,SVR,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,None,AllElse,LVorOther,LV
Down,Neutral,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,None,Weak,Some,IncCapDecIns,Increasing,StrongPos,Increasing,SIG,Aug20_Sep15,J,CThruK,None,LessThanAve,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,Stifling,Weak,Slight,J,XNIL,XNIL,SIG,LowAtStation,Stable,Dry,ModerateOrLe,NoMajor,DryMMoistL,E_W_N,PosToNeg,Other,LV,LVorOther,LV
WeakUp,WeakUp,Down,WeakUp,WeakUp,Wet,Dry,Wet,VeryWet,PC,Cloudy,PC,PC,Weak,Strong,StrongWest,Strong,None,Weak,Marked,DecCapIncIns,Decreasing,StrongPos,Increasing,SIG,May15_Jun14,C,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Neutral,LessUnstable,LessUnstable,ACEFK,None,Strong,Strong,C,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,ModerateOrLe,MarkedUpper,Other,E_W_N,NegToPos,Other,NWQuad,Westerly,LongAnticyc
WeakUp,StronUp,WeakUp,WeakUp,WeakUp,Dry,Wet,VeryWet,VeryWet,Clear,PC,Clear,Clear,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jul2_Jul15,A,AB,Stifling,Average,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,Stifling,Weak,None,A,SIG,SIG,SIG,LowNHighS,Steep,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,QStationary,SWQuad,Westerly,SEQuad
StrongUp,Down,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Neutral,Cloudy,PC,Cloudy,Cloudy,None,None,DCVZFavor,None,None,None,None,IncCapDecIns,Increasing,Neutral,Decreasing,XNIL,Aug20_Sep15,C,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,Average,LessUnstable,ACEFK,None,Strong,Moderate,C,XNIL,XNIL,XNIL,Other,CloseToDryAd,Dry,ModerateOrLe,OtherRapid,Other,E_W_S,NegToPos,Other,NWQuad,LVorOther,LongAnticyc
WeakUp,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,Wet,VeryWet,Clear,Cloudy,Clear,Clear,None,Weak,DCVZFavor,Strong,None,Weak,Some,LittleChange,LittleChange,Neutral,Increasing,SVR,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,None,Unfavorable,Slight,J,XNIL,XNIL,SVR,LowAtStation,CloseToDryAd,Average,Steep,NoMajor,MoistMDryL,None,PosToNeg,None,LV,LVorOther,SEQuad
WeakUp,Down,Neutral,WeakUp,WeakUp,Neutral,VeryWet,Neutral,Wet,Clear,Clear,Clear,Clear,Weak,Strong,Westerly,Strong,None,Weak,Marked,DecCapIncIns,Decreasing,Neutral,Increasing,SIG,Jul2_Jul15,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,None,Moderate,Strong,G,XNIL,XNIL,SIG,LowAtStation,CloseToDryAd,Dry,Steep,StrongFront,MoistMDryL,DryLine,SigPositive,None,AllElse,LVorOther,WidespdDnsl
Down,WeakUp,Down,WeakUp,WeakUp,Wet,VeryWet,Neutral,Wet,Cloudy,Clear,Cloudy,PC,Strong,Strong,DCVZFavor,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jun15_Jul1,E,CThruK,Stifling,Average,MoreThanAve,CDEJ,N1GtLIGt_4,Neutral,LessUnstable,Average,ACEFK,PartInhibit,Moderate,None,E,XNIL,XNIL,XNIL,LowNHighS,Steep,Average,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,None,SWQuad,LVorOther,DenvCyclone
StrongUp,Down,Neutral,Neutral,Neutral,VeryWet,Neutral,Wet,Wet,Clear,Cloudy,Clear,Clear,None,Weak,StrongWest,Strong,Weak,Weak,Marked,IncCapDecIns,Increasing,Neutral,Increasing,SIG,Aug20_Sep15,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,MoreUnstable,GJ,PartInhibit,Moderate,Moderate,J,SVR,SVR,SVR,LowSHighN,ModerateOrLe,Dry,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,None,LV,LVorOther,E_NE
Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Dry,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,None,Weak,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,Jul16_Aug10,F,CThruK,None,Average,Average,F,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Weak,Moderate,F,XNIL,XNIL,SVR,HighEvrywher,Steep,VeryMoist,ModerateOrLe,NoMajor,Other,None,LittleChange,None,LV,LVorOther,SEQuad
Down,Down,Down,Down,Down,Neutral,Neutral,Neutral,Neutral,PC,PC,PC,PC,Strong,Strong,DCVZFavor,Weak,None,Weak,Marked,LittleChange,LittleChange,StrongPos,LittleChange,SIG,May15_Jun14,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,None,Moderate,Moderate,K,XNIL,XNIL,SIG,Other,Steep,Dry,ModerateOrLe,NoMajor,Other,E_W_N,SigNegative,None,SWQuad,LVorOther,WidespdDnsl
StrongUp,StronUp,Down,WeakUp,WeakUp,Neutral,Wet,Wet,Wet,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,Weak,Strong,Marked,DecCapIncIns,Decreasing,Neutral,Decreasing,SVR,Aug20_Sep15,E,CThruK,Stifling,Average,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,LessUnstable,ACEFK,None,Unfavorable,Slight,E,XNIL,XNIL,SVR,LowNHighS,CloseToDryAd,Dry,Steep,OtherRapid,Other,E_W_N,LittleChange,None,SWQuad,Westerly,SEQuad
WeakUp,StronUp,WeakUp,StrongUp,StrongUp,Dry,VeryWet,VeryWet,VeryWet,Clear,Clear,Clear,PC,Strong,Strong,Westerly,Strong,None,Strong,None,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jul2_Jul15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,B,PartInhibit,Moderate,Moderate,B,SVR,SVR,SVR,LowEvrywhere,Stable,Dry,ModerateOrLe,NoMajor,Other,E_W_N,SigNegative,Moving,AllElse,Westerly,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,Dry,Dry,Wet,Wet,PC,Clear,PC,PC,Strong,Strong,Other,Strong,None,Strong,None,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Jun15_Jul1,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N5GtLIGt_8,Stability,Average,Average,GJ,None,Moderate,Strong,J,SVR,SIG,SVR,HighEvrywher,CloseToDryAd,VeryMoist,CloseToDryAd,NoMajor,DryMMoistL,None,LittleChange,Other,LV,LVorOther,LV
Down,WeakUp,Down,Down,Down,Dry,Neutral,VeryWet,Wet,Clear,Cloudy,Cloudy,Cloudy,None,None,Westerly,None,Weak,None,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jun15_Jul1,G,CThruK,PartInhibit,LessThanAve,LessThanAve,G,LIGt0,Instability,LessUnstable,Average,GJ,PartInhibit,Strong,Slight,G,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,Steep,NoMajor,Other,Other,SigNegative,None,SWQuad,Westerly,LongAnticyc
WeakUp,WeakUp,WeakUp,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,Clear,Cloudy,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Weak,Weak,Marked,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,May15_Jun14,I,CThruK,TotalInhibit,MoreThanAve,Average,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,HI,PartInhibit,Moderate,Slight,I,XNIL,XNIL,XNIL,Other,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,LittleChange,Other,SWQuad,Westerly,E_NE
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Dry,Neutral,Wet,Clear,Clear,Clear,Clear,None,None,DCVZFavor,None,Weak,Weak,None,LittleChange,LittleChange,Negative,Decreasing,XNIL,Jun15_Jul1,H,CThruK,None,LessThanAve,LessThanAve,H,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,HI,PartInhibit,Weak,Slight,H,XNIL,XNIL,XNIL,LowMtsHighPl,Stable,Average,Steep,NoMajor,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,Westerly,E_NE
WeakUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Clear,Clear,Clear,Clear,None,None,DCVZFavor,None,None,Weak,None,LittleChange,LittleChange,StrongPos,LittleChange,XNIL,May15_Jun14,C,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Stability,Average,Average,ACEFK,PartInhibit,Moderate,None,C,XNIL,XNIL,XNIL,LowEvrywhere,Steep,Dry,Steep,OtherRapid,Other,E_W_N,LittleChange,None,AllElse,Westerly,LongAnticyc
Down,StronUp,Neutral,Down,Down,Neutral,Wet,Wet,Neutral,PC,Cloudy,PC,PC,None,None,Other,None,None,None,None,IncCapDecIns,Increasing,WeakPos,Increasing,XNIL,May15_Jun14,E,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,LILt_8,Stability,LessUnstable,MoreUnstable,ACEFK,None,Unfavorable,None,E,SIG,SIG,SIG,LowEvrywhere,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,E_W_N,LittleChange,None,SWQuad,Westerly,DenvCyclone
Neutral,WeakUp,Neutral,WeakUp,WeakUp,Neutral,Neutral,Wet,VeryWet,PC,PC,PC,PC,None,Weak,Other,Weak,None,Weak,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,B,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,PartInhibit,Weak,Slight,B,XNIL,XNIL,XNIL,LowNHighS,Steep,Dry,Steep,NoMajor,DryMMoistL,DenvCyclone,LittleChange,None,AllElse,LVorOther,LV
StrongUp,StronUp,Neutral,StrongUp,StrongUp,Dry,Dry,VeryWet,VeryWet,Clear,PC,Clear,PC,None,Weak,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,Neutral,Decreasing,XNIL,Aug20_Sep15,D,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,D,None,Moderate,Strong,D,SIG,SIG,SIG,LowMtsHighPl,Stable,Average,CloseToDryAd,OtherRapid,Other,None,PosToNeg,Other,SWQuad,Westerly,SEQuad
StrongUp,Neutral,Neutral,WeakUp,WeakUp,VeryWet,Wet,Neutral,Neutral,PC,Clear,Clear,Clear,Weak,Strong,DCVZFavor,Weak,Strong,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,A,AB,None,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Moderate,A,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,Steep,MarkedUpper,DryMMoistL,DenvCyclone,SigNegative,QStationary,SWQuad,Westerly,SEQuad
Neutral,StronUp,Neutral,StrongUp,StrongUp,Dry,VeryWet,Dry,Wet,Clear,Cloudy,Clear,PC,Strong,Strong,Other,None,None,None,None,IncCapDecIns,Increasing,StrongPos,Increasing,SVR,Aug20_Sep15,K,CThruK,Stifling,Average,Average,K,N1GtLIGt_4,Neutral,Average,MoreUnstable,ACEFK,PartInhibit,Weak,Slight,K,XNIL,XNIL,SVR,LowSHighN,Steep,Dry,ModerateOrLe,StrongFront,Other,E_W_N,NegToPos,Moving,NWQuad,LVorOther,WidespdDnsl
Neutral,WeakUp,StrongUp,WeakUp,WeakUp,Wet,Neutral,Wet,Neutral,PC,PC,PC,PC,None,Weak,Other,None,Weak,Weak,None,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Jul2_Jul15,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,D,None,Weak,Slight,D,XNIL,XNIL,SIG,LowMtsHighPl,Steep,VeryMoist,CloseToDryAd,MarkedUpper,Other,DryLine,LittleChange,Other,SWQuad,Westerly,WidespdDnsl
WeakUp,Neutral,Neutral,WeakUp,WeakUp,Neutral,Neutral,Neutral,VeryWet,PC,Clear,PC,PC,Strong,Strong,Westerly,Strong,None,Weak,None,IncCapDecIns,Increasing,Neutral,Increasing,XNIL,Jul16_Aug10,F,CThruK,PartInhibit,Average,MoreThanAve,F,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,TotalInhibit,Weak,None,F,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,ModerateOrLe,NoMajor,Other,E_W_S,PosToNeg,None,LV,LVorOther,LV
Down,StronUp,Down,Down,Down,Dry,Neutral,Dry,Dry,PC,PC,PC,PC,None,Weak,Other,None,Weak,None,None,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Aug20_Sep15,B,AB,PartInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Instability,MoreUnstable,LessUnstable,B,Stifling,Weak,None,B,XNIL,XNIL,XNIL,HighEvrywher,ModerateOrLe,VeryMoist,Steep,NoMajor,Other,E_W_S,LittleChange,Other,NWQuad,Westerly,DenvCyclone
Down,Neutral,Neutral,Neutral,Neutral,Wet,VeryWet,Wet,Wet,PC,Clear,Clear,PC,Strong,Strong,Westerly,Strong,None,Weak,None,LittleChange,LittleChange,Neutral,LittleChange,SVR,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,ACEFK,None,Weak,Slight,E,XNIL,XNIL,SVR,LowNHighS,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,E_W_N,NegToPos,None,SWQuad,Westerly,LV
WeakUp,StronUp,Neutral,Neutral,Neutral,Wet,Dry,Wet,Wet,PC,Clear,PC,PC,None,Weak,Other,None,Weak,Weak,None,DecCapIncIns,Decreasing,Negative,Decreasing,SIG,Jul16_Aug10,B,AB,None,LessThanAve,LessThanAve,ABI,LILt_8,Neutral,Average,LessUnstable,B,PartInhibit,Weak,Slight,B,XNIL,XNIL,SIG,LowNHighS,Steep,Dry,ModerateOrLe,NoMajor,DryMMoistL,DenvCyclone,LittleChange,QStationary,SWQuad,LVorOther,SEQuad
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Dry,VeryWet,Neutral,Neutral,Cloudy,Clear,Cloudy,PC,Strong,Strong,DCVZFavor,None,Weak,Weak,Some,LittleChange,LittleChange,Negative,Decreasing,SIG,Jul2_Jul15,C,CThruK,None,LessThanAve,LessThanAve,CDEJ,N5GtLIGt_8,Stability,MoreUnstable,Average,ACEFK,PartInhibit,Moderate,None,C,XNIL,XNIL,SIG,LowEvrywhere,CloseToDryAd,VeryMoist,Steep,MarkedUpper,MoistMDryL,MovingFtorOt,LittleChange,None,NWQuad,Westerly,LongAnticyc
WeakUp,Neutral,Down,WeakUp,WeakUp,Dry,VeryWet,Neutral,Wet,Clear,PC,Clear,Clear,Strong,Strong,DCVZFavor,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,A,AB,PartInhibit,LessThanAve,Average,ABI,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,ACEFK,PartInhibit,Weak,None,A,SIG,SIG,SIG,LowSHighN,Stable,Average,ModerateOrLe,StrongFront,Other,DenvCyclone,SigNegative,Other,SWQuad,Westerly,DenvCyclone
Down,Neutral,Down,Down,Down,Dry,VeryWet,Wet,Neutral,PC,Clear,Cloudy,PC,Weak,Strong,StrongWest,Strong,None,Strong,Marked,LittleChange,LittleChange,WeakPos,Increasing,SVR,Jun15_Jul1,G,CThruK,PartInhibit,Average,Average,G,N1GtLIGt_4,Stability,Average,Average,GJ,None,Weak,Moderate,G,XNIL,SIG,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,StrongFront,MoistMDryL,E_W_N,PosToNeg,None,LV,LVorOther,SEQuad
Neutral,Neutral,Down,Neutral,Neutral,Neutral,Neutral,Dry,Dry,PC,Clear,PC,PC,Weak,Strong,Westerly,Strong,None,Strong,Marked,LittleChange,LittleChange,Neutral,Decreasing,SIG,Jul16_Aug10,B,AB,TotalInhibit,MoreThanAve,MoreThanAve,ABI,N5GtLIGt_8,Stability,Average,LessUnstable,B,PartInhibit,Moderate,Moderate,B,XNIL,XNIL,SIG,HighEvrywher,CloseToDryAd,VeryMoist,CloseToDryAd,OtherRapid,DryMMoistL,DenvCyclone,LittleChange,Moving,AllElse,LVorOther,DenvCyclone
StrongUp,Neutral,Neutral,StrongUp,StrongUp,Neutral,Wet,Wet,Wet,Clear,Clear,Clear,PC,Weak,Weak,DCVZFavor,Weak,None,Weak,None,IncCapDecIns,Increasing,WeakPos,Increasing,SIG,Aug11_Aug20,E,CThruK,PartInhibit,LessThanAve,LessThanAve,CDEJ,N1GtLIGt_4,Neutral,Average,Average,ACEFK,None,Moderate,Strong,E,XNIL,XNIL,SIG,LowAtStation,Steep,Average,ModerateOrLe,NoMajor,MoistMDryL,DryLine,SigPositive,None,SWQuad,Westerly,E_NE
WeakUp,StronUp,Down,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,Clear,Clear,PC,Strong,Strong,Westerly,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,GJ,None,Moderate,Slight,J,XNIL,XNIL,XNIL,LowAtStation,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,DryLine,LittleChange,None,LV,LVorOther,WidespdDnsl
Neutral,WeakUp,Down,Neutral,Neutral,VeryWet,Neutral,Wet,Wet,PC,Clear,PC,PC,None,Weak,StrongWest,Strong,Weak,Strong,None,LittleChange,LittleChange,WeakPos,Increasing,SIG,Aug20_Sep15,I,CThruK,PartInhibit,Average,Average,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,HI,PartInhibit,Moderate,Moderate,I,SVR,SVR,SVR,LowSHighN,CloseToDryAd,Dry,CloseToDryAd,NoMajor,DryMMoistL,MovingFtorOt,SigNegative,QStationary,NWQuad,Westerly,DenvCyclone
StrongUp,Neutral,Down,Neutral,Neutral,Wet,Wet,Wet,Neutral,PC,PC,PC,PC,Weak,Strong,DCVZFavor,Strong,Weak,Weak,Some,IncCapDecIns,Increasing,Negative,Increasing,SIG,Aug20_Sep15,D,CThruK,None,LessThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,D,Stifling,Weak,None,D,SVR,SIG,SIG,LowMtsHighPl,CloseToDryAd,VeryMoist,CloseToDryAd,OtherRapid,DryMMoistL,DryLine,SigNegative,None,NWQuad,LVorOther,SEQuad
Neutral,Down,WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,DCVZFavor,Strong,None,Strong,Marked,LittleChange,LittleChange,WeakPos,Increasing,SIG,Aug20_Sep15,D,CThruK,Stifling,Average,LessThanAve,CDEJ,N5GtLIGt_8,Neutral,MoreUnstable,MoreUnstable,D,None,Weak,Strong,D,SVR,SVR,SVR,LowAtStation,Steep,Average,Steep,MarkedUpper,DryMMoistL,None,SigPositive,Other,SWQuad,Westerly,DenvCyclone
